,followers,genres,id,name,popularity
112,31852,"['hardcore', 'straight edge', 'vegan straight edge']",4ITkzAQWPILwWpEWJxHB9g,Earth Crisis,36
113,1897244,"['alternative metal', 'pop punk']",5aYyPjAsLj7UzANzdupwnS,Good Charlotte,68
114,251835,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock', 'redneck']",7tkwiWhGKSuQV8LwPWceWN,Craig Campbell,51
115,3882924,"['adult standards', 'disco', 'mellow gold', 'soft rock']",1LZEQNv7sE11VDY3SdxQeN,Bee Gees,77
116,4389,"['swedish alternative rock', 'swedish punk']",5s6MpxYo0TqzCuNIqVIRFS,Skumdum,27
117,12450,"['beat poetry', 'poetry', 'slam poetry']",1yA9QiqL6p9Qo3nHFb8DkT,Allen Ginsberg,24
118,5477,"['drama', 'vintage radio show']",3OMNuqaefKpUsINmjY7Hlq,Orson Welles,21
119,1472,['la pop'],019crWCRkPjQjBnhKaafTV,Cody Dear,29
120,100042,['eurovision'],3LLNDXrxL4uxXtnUJS5XWM,Alexander Rybak,51
121,81412,"['contemporary country', 'indie cafe pop', 'indiecoustica', 'neo mellow', 'pop', 'pop rock', 'post-teen pop']",0DxPHf2flBAcV2SnZPg3SV,Jake Scott,67
122,608,['deathrash'],23fPz5fTWJyuxC4Wve21sH,Dethrone,5
123,2595777,"['reggaeton', 'reggaeton flow', 'trap latino']",5bWUlnPx9OYKsLiUJrhCA1,Jon Z,71
124,7347,['swedish indie pop'],3mb5n2PKsRfAhNciHOHRbm,Kristian Anttila,27
125,11375,"['mexican indie', 'monterrey indie', 'r&b en espanol']",1zl3p4VBfqqHGikw3Ad46R,Fer Casillas,46
126,5261,"['choral', 'classical performance', 'harpsichord', 'orchestral performance']",1CqIIrCkdFMduTzAdIaeZb,Rinaldo Alessandrini,42
127,21290,['screamo'],7x0UWXyNsNRQJtScbBnrBq,Lovehatehero,30
128,29688,[],6NMcnx3vKGSAeqSMbySlpw,Wallpaper.,33
129,124283,"['british soundtrack', 'scorecore', 'soundtrack']",3EAHF3jdnHHdko5DBrhRUP,John Powell,64
