,followers,genres,id,name,popularity
7968,219,[],5AYESF2HxMlU0oMbhLOsmL,Sokoband,11
7969,53,[],2fyxno5bcApc2bOeu3fhx1,Oat 오트,22
7970,288370,"['american modern classical', 'bebop', 'cool jazz', 'jazz', 'jazz piano']",3kUKwTJdH8FuWzF8p6Dg9E,Dave Brubeck,60
7971,7597,"['canadian hip hop', 'indie hip hop', 'indie r&b', 'toronto rap']",2FtWl97A21W2V0urMwaWn7,Clairmont The Second,36
7972,22379,"['british comedy', 'comedy', 'comic']",7ubX7CBZbkPM3O1m2WBBd8,Billy Connolly,38
7973,2783132,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",7H55rcKCfwqkyDFH9wpKM6,Christina Perri,74
7974,122,[],1ugWCcIaInMcgJN2ghXfXi,Barry Melton,3
7975,2672,[],1ux1cA3N0QiscFolXpfbni,Saiko,41
7976,17696,['uk pop'],29QbBR0oTzA7A0kiOzrbbr,Jamie Scott,56
7977,365,['background piano'],5mo25h1sQIVjZ4gIgIK2Lm,Lucas Vendrai,52
7978,981449,"['album rock', 'art rock', 'blues rock', 'classic rock', 'hard rock', 'metal', 'rock', 'soft rock']",00tVTdpEhQQw1bqdu8RCx2,Blue Öyster Cult,67
7979,7107,"['chillhop', 'lo-fi beats']",0SM6zo7lSdqyplZo6XRX76,Smuv,58
7980,30457,['indie anthem-folk'],37fzXndf2fxVrk7qarhyo0,Leo Stannard,56
7981,3561828,"['boy band', 'dance pop', 'europop']",5rSXSAkZ67PYJSvpUpkOr7,Backstreet Boys,79
7982,692,"['latin classical', 'mexican classical']",63zdzoc4GAfNirMfylIa6v,Mario Lavista,8
7983,59529,"['glam metal', 'hard rock']",5gAbCaW9OmfIqqZGLpKb3f,Gene Simmons,32
7984,548532,"['ccm', 'christian alternative rock', 'christian music', 'christian rock', 'neo mellow', 'pop rock', 'worship']",6S58b0fr8TkWrEHOH4tRVu,Switchfoot,62
7985,1114,['electric blues'],2uti5VYcw9CSKw9gYx639x,"Luther ""Guitar Junior"" Johnson",20
7986,32063,['modern alternative pop'],6eVWXmKBW7Iltub01D9R1c,Valerie Broussard,64
7987,10992,['chillstep'],5iWNGhdgW9MA0l5AqFLqh9,NCT,43
7988,1544,['native american'],1RI0qwvjL6cC1dIPxrrjwP,Andrew Vasquez,27
7989,2515,[],6oYtsBDA5uQzV8FdGDvXZM,Snowblink,15
7990,24622,[],2L8dsMgFCSOumasWQ4gvwZ,Carneyval,40
7991,466382,"['adult standards', 'disco', 'jazz funk', 'jazz guitar', 'motown', 'quiet storm', 'smooth jazz', 'soft rock', 'soul', 'soul jazz', 'yacht rock']",4N8BwYTEC6XqykGvXXlmfv,George Benson,67
7992,86,['chill out'],74qLRIl7rBXBWAzk0CMOYe,Oh Lascar,36
7993,92,[],0vyS7tGWtCphsGTjBwjv6p,Ingrid Lovise,18
7994,67,[],1lAfFBE10XKWun4CkIS9Jb,Moa,25
7995,12950,"['motown', 'rhythm and blues']",40PAEtNxO98lBeQHCza9vA,Marv Johnson,23
7996,57523,"['danish punk', 'horror punk', 'psychobilly', 'rockabilly']",3KPGTmc7LTodUo6mG4KvzQ,Nekromantix,39
7997,156,[],2ataiNAVxzwf5Wkld45rTT,Avril Amber,17
7998,428778,"['alternative hip hop', 'conscious hip hop', 'east coast hip hop', 'hardcore hip hop', 'hip hop', 'southern hip hop']",0lEssBAxQl2In4RpaB1C2Y,Talib Kweli,58
7999,365154,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'synthpop']",0uAjBatvB4ubpd4kCfjmNt,A Flock Of Seagulls,59
8000,343077,"['chicago soul', 'classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul']",7BFr36uI1dzJyo6tpa5Ued,The Chi-Lites,48
8001,2836,[],1hTxTWi0qO9VGuG9elXEcZ,The Image,41
8002,37978,['pop quebecois'],3jERgGiTwNAPxNmDasAb31,Tyler Shaw,55
8003,1467199,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'new wave pop', 'pop rock', 'rock', 'soft rock']",34jw2BbxjoYalTp8cJFCPv,Heart,69
8004,22,[],5Ws5XqEBntQ69amGzChA6J,David Cort,0
8005,12420,"['jump blues', 'rhythm and blues']",1tawCzlbH40c30eztzufSu,Roy Brown,44
8006,3031,['nz pop'],776HGV4QHksTaUaawD9DnE,Foley,36
8007,1962,"['french death metal', 'french metal']",1Zh4a4hBFOUWyALx11Dsn7,Skelethal,20
8008,41961,"['dub', 'reggae', 'rock steady', 'ska', 'ska revival']",75S63f1AmZUa9gpQvlt5NB,Prince Buster,45
8009,23098,"['big room', 'deep big room', 'edm', 'electro house', 'progressive electro house']",0Cs47vvRsPgEfliBU9KDiB,D.O.D,48
8010,62,[],2aMEqGk60ifRP0efA1O1sc,Naddy,23
8011,1879,['beats'],05tleZ8NtjaLPU5oJyzR2N,Chophouze,32
8012,1797,['canadian metalcore'],1MFXcQZArEw9xQliAaBHAa,FALSET,35
8013,56422,"['cyber metal', 'finnish metal', 'suomi rock']",76t3VPzCEYAlrZhVAY7yjg,Turmion Kätilöt,54
8014,21,[],3JjhxaFpKE0rfGl5ik6gNC,NAYAT,33
8015,455633,"['alternative metal', 'christian rock', 'nu metal', 'post-grunge', 'rap rock']",0REMf7H0VP6DwfZ9MbuWph,10 Years,59
8016,100,[],7xMAjwGrNnKqsASOpIS3gJ,Nuoli,0
8017,899,['environmental'],3LhW1K0Q3xRX4PzqLlEx0F,The Outdoor Library,58
8018,309,[],34bfesW6uX982lmoCQ5clj,Tee Peters,14
8019,1076,[],32hqJxuSnHgNqJnbW7itGU,Chez Ali,26
8020,444846,"['dance pop', 'pop rap']",0awl5piYwO0CDTHEkCjUhn,Nico & Vinz,63
8021,426,[],7uJIaUfHJ3VtFpeYm2jPTz,Antoine Minot,50
8022,26964,"['funk', 'jazz blues', 'jazz saxophone', 'soul', 'soul jazz']",0WxOgeRxUt0MwPrI7A5atQ,King Curtis,45
8023,158,[],7mKPKcRmTkm2yODrmr7K1s,Odette,30
8024,7068,"['dance rock', 'dance-punk']",2oWyxHNcxMcrvNIHMX2apR,Radio 4,28
8025,391983,"['nz pop', 'nz reggae']",1caoBfXJrbKCwIaTzGkyHn,SIX60,69
8026,390584,"['edm', 'electropop', 'indie poptimism', 'pop', 'pop dance', 'tropical house']",7wg1qvie3KqDNQbAkTdbX0,Louis The Child,71
8027,5614,"['indie anthem-folk', 'iowa indie']",3JgnC8TzhcmWsm0V2a2ZTJ,Field Division,28
8028,2497,[],2gDCNElfgzrOIaC8sVACnC,Brent Ewing,37
8029,12123,[],2crfTbTl8cTxLFidTcd2Tg,Unghetto Mathieu,45
8030,219856,"['bass trap', 'indie poptimism', 'modern alternative rock', 'modern rock', 'rock']",4zjO8Jhi2pciJJzd8Q6rga,Unlike Pluto,69
8031,383,[],2NAfU2WxbSmHn0HScC27Cg,Skylar Capri,31
8032,1712,['memphis soul'],5zU5MAgXh6Lcs3FY2KSFNQ,Linda Lyndell,37
8033,332,[],1X1R5azJYxs6wdFzEOBoI3,Christian Blue,38
8034,270,[],1LBnkxr1LkHetj4CFY3NYz,Lesley Riddle,6
8035,820,[],2e0U1o784LrLomZQcvKH6H,Alan Braufman,32
8036,595,['korean electropop'],1pTg0Tbi7M27AnarCbdGzS,AVOKID,28
8037,3550,['scandipop'],1ShHSfgvLgJ4i26xcXB232,Pawl,54
8038,801,[],5NtYfN5SEkjqRJiMqmhz9g,Shahrae,16
8039,33991,"['afro house', 'afro soul', 'south african pop']",2GJMSZ7M3D0KyyKRhYgWju,Focalistic,51
8040,27638,"['australian garage punk', 'australian indie']",1wWcqWYBaZeSYC0aAfh3qy,The Delta Riggs,39
8041,2075479,"['grime', 'uk hip hop']",2SrSdSvpminqmStGELCSNd,Stormzy,80
8042,876,"['british contemporary classical', 'minimalism']",6YDIJAK6v8fMuaRtf3zBp9,Howard Skempton,27
8043,167,['chicago blues'],3b0MiHp4LNaHJqDeu0YyLZ,Hip Linkchain,15
8044,119770,"['alternative r&b', 'gospel', 'indie soul', 'neo soul', 'r&b', 'urban contemporary']",2FMOHE79X98yptp4RpPrt7,PJ Morton,62
8045,1191,"['experimental indie', 'experimental pop']",2Zi2UHGK0ZUnc0U5eQMnQA,GABI,22
8046,1228,"['british modern classical', 'victorian britain']",55kwBWuwvx5vPPvrLlF3hn,Ethel Smyth,28
8047,95413,"['kizomba', 'portuguese pop']",62huveC2Mmi9nfW0ySqNwo,Djodje,51
8048,56186,"['k-indie', 'k-pop', 'korean pop']",6k4r73Wq8nhkCDoUsECL1e,MeloMance,44
8049,127109,"['album rock', 'glam metal', 'hard rock', 'metal', 'rock', 'sleaze rock']",49Cw140t9jupn4S3udehoP,Y&T,45
8050,20,[],7jT8CrPjYzgnxtYCqc3fyx,Bernard Shaw,4
8051,20451,"['cologne electronic', 'microhouse', 'minimal techno', 'pop ambient']",55BdmUTmTmoUNOFQxm54k5,Superpitcher,38
8052,8849,"['australian indie', 'melbourne indie']",6pOtVlJugMBAdUU8OU1xDe,Ainslie Wills,45
8053,56388,"['basshall', 'dutch rap pop', 'ritmo kombina']",4NEThNYJ3WyNcJWcmpjq88,Ir Sais,69
8054,2017,[],28FSgx0UErqnebZfL8K6Fc,Pal Joey,28
8055,116575,"['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'pub rock', 'rock', 'southern rock']",2hnzQ6eCFkxUIPsVcsdj8A,The Georgia Satellites,50
8056,20402,[],28Nk9B0LudPoufVThERUDi,REFUND SISTERS,53
8057,50915,['alternative r&b'],0N41KJ4H6bkPAm2tx7VS8C,Anna Wise,56
8058,2195,[],6s1VTGxfEMRIsYyOJbd6VN,Les Choristes,0
8059,613,['focus beats'],0gpz8rdbGxZSfiFMO15fRA,RLLBTS,40
8060,65584,"['atl trap', 'trap', 'vapor trap']",6m0MLa2Q5RwIF8R7nwQkQ2,Yung Mal,48
8061,11373,['viral pop'],6szSMqKKwkFqJoK3MxK3Hk,Thomas Daniel,57
8062,7165,['bass trap'],1frSJ3BwjRHE9jgMRQV5wC,Zookeepers,51
8063,15,[],5rOSSUaDgcUWEJJKx7t2Bz,Pendex Aum,48
8064,42315,['brooklyn indie'],5zb7wVUx1vTXLB6HX26EnX,Oberhofer,43
8065,32874,"['modern alternative rock', 'modern blues rock', 'san diego indie']",5VLQQzAkJrzG7QggE4DVg2,little hurricane,37
8066,1951,[],5jAOzTxCoR1qHXKVHsfDSr,reon,33
8067,17115,"['norwegian indie', 'norwegian pop']",7lu3ibFfJWrm1X1eLLRz2P,Fay Wildhagen,44
8068,25197,"['classic swedish pop', 'svensk progg', 'swedish jazz']",22Wo43V44RtrpJZsjeI9EA,Pugh Rogefeldt,38
8069,1779609,"['album rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",6QtGlUje9TIkLrgPZrESuk,Steve Miller Band,69
8070,272592,"['italian folk metal', 'italian metal', 'italian power metal', 'melodic metal', 'neo classical metal', 'power metal', 'symphonic metal']",2GnCQNJbs4xqFulqAdAg2U,Rhapsody Of Fire,47
8071,526954,"['boy band', 'dance pop', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'pop rap', 'quiet storm', 'r&b', 'rap', 'urban contemporary']",2P3cjUru4H3fhSXXNxE9kA,Blackstreet,64
8072,12950,"['latin classical', 'mexican classical']",3sam97auWZppQpYU1HWNxK,Manuel Ponce,42
8073,1645,[],4Y1tn3YmnjLxDhLOKyxK1Y,Tomos,33
8074,2986931,"['alternative metal', 'nu metal', 'pop rock', 'post-grunge']",2RTUTCvo6onsAnheUk3aL9,3 Doors Down,72
8075,532,[],1RXNxRPv6J0qoUePp8mjZl,Hiatt dB,23
8076,547,[],3JPH3i903T7TJIF6cWO5yV,Thierry Ganz,33
8077,44396,"['classic soul', 'memphis soul', 'motown', 'rhythm and blues', 'soul', 'southern soul']",1QAGLCom3FHTTiuRFsjzOj,Carla Thomas,52
8078,20848,"['drone folk', 'freak folk', 'indie folk', 'new weird america']",1fVyf1LbeIEE4DUT4dZhHL,Josephine Foster,35
8079,15716,[],5ZK5YGazICLXEXlaNnEBqP,theMIND,49
8080,2093749,"['dance pop', 'electropop', 'pop', 'pop rap', 'post-teen pop', 'talent show']",1o2NpYGqHiCq7FoiYdyd1x,Bea Miller,78
8081,2,[],1QVaQ41mTgU3pkTwbuRIQt,Nyans,35
8082,293128,['dance pop'],7o9Nl7K1Al6NNAHX6jn6iG,Travie McCoy,64
8083,159,[],6M7aTHb7afp7EWmpUkJLDH,The Meddlers,9
8084,90678,"['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'christian pop', 'worship']",1SbnQl7KrIVnXhYcQcMjL2,Josh Wilson,51
8085,96074,"['afrofuturism', 'afropop', 'art rock', 'avant-garde jazz', 'contemporary post-bop', 'experimental', 'fourth world', 'free jazz', 'jazz', 'jazz harp', 'spiritual jazz', 'world']",0oKYiTD5CdNbrofRvM1dIr,Alice Coltrane,49
8086,1075,[],5BZmRyv4b7PUm4YXFOKJMO,The International Sweethearts Of Rhythm,20
8087,265986,"['art pop', 'electropop', 'escape room', 'persian electronic']",5MraexJKZDrQYzS98kNwie,Sevdaliza,58
8088,11,['background music'],0Tvfn3CX378rFEpnUCAcKY,Thode,35
8089,56757,"['alberta country', 'canadian contemporary country', 'canadian country', 'contemporary country']",6VOaUBrKfzd49nIAzjVKmm,Brett Kissel,52
8090,14950,"['bubblegrunge', 'indie garage rock', 'indie punk', 'indie rock', 'small room']",6mrOjLZyPub9LcecUarcMD,IAN SWEET,33
8091,61,[],1ISn3qraFcSbFceGuZviuM,NICE 죠아쓰,10
8092,378,['modern free jazz'],1iBj0pGFzWo1DPeudiGCuT,Matthew Shipp Quartet,4
8093,96046,"['folk', 'indie folk', 'lilith', 'new americana', 'progressive bluegrass', 'stomp and holler']",6nFBonVf7Lqaj05R0v5VGJ,Sarah Jarosz,55
8094,229,[],0UXHhpWvKduRa8zm2vEHBe,Crown the King,11
8095,123,[],26e6xlrurIqVfo2GzwuSMQ,Khutko,49
8096,206006,"['album rock', 'art rock', 'blues rock', 'british blues', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'hard rock', 'psychedelic rock', 'rock', 'roots rock', 'southern rock', 'symphonic rock']",2CxLP749mup3ncPrXgCnvU,Humble Pie,45
8097,13433,[],1TUJBwovBrSV0NgaJ9cm5a,Suzanne Santo,34
8098,2811,['dinner jazz'],5ogO48IG4KEeiAwFTJ8nCf,Oakwood Station,53
8099,335,['calming instrumental'],4QL7rtAbYIAQ3sIsffoIz0,Erik Reno,50
8100,93017,"['big room', 'deep pop edm', 'edm', 'pop dance', 'pop edm', 'swedish pop', 'swedish tropical house', 'tropical house']",3TVjdmhfFoYJLgBEkkZTBm,John De Sohn,63
8101,580,"['irish accordion', 'jig and reel']",0NPDkWpnQnjowxXozNrWeR,Billy McComiskey,19
8102,11041,['surf music'],4x6kNCpQ9veqQ17vllEJUR,The Chantays,33
8103,110594,"['neo classical metal', 'shred']",6nYo7m5cO64bANRvilwVBb,Richie Kotzen,49
8104,16,['background piano'],5Y9w5YkP5VxVumV37PL7tU,Hattie Sanford,44
8105,137,[],6N2AxUq3v1faD2lVriyeJu,Ricard Paul,49
8106,359275,"['disco', 'electro', 'funk', 'minneapolis sound', 'motown', 'new jack swing', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']",6pXCjxMOBcWtvULYkFPVW6,The S.O.S Band,49
8107,126,[],4EES4U6kaJgZyrbnF21VCg,Carl Clementine,45
8108,514,['indie anthem-folk'],2hemxJSBMzRDDHNL6eBVXj,K Anderson,15
8109,22,[],74TmlbkJzQhvG8Jurm01cE,Jeff Robins,43
8110,9228,"['alternative r&b', 'canadian contemporary r&b', 'indie r&b']",0xSfdfhcXN6T8M5gt7VwK0,LOONY,46
8111,16481,"['canadian celtic', 'canadian folk', 'folk-pop', 'pei indie']",0YAZ2nVxNnOeiGmNOxe8U3,The East Pointers,42
8112,6004,"['brill building pop', 'doo-wop', 'rhythm and blues', 'rock-and-roll']",1pXoY8oTJtPVGsrB4jmCRw,Johnny Maestro,41
8113,151515,['flamenco guitar'],5r2JG9bxzdaGLiu4cq9X9t,Estas Tonne,46
8114,1039,[],29l80PEg44YRkDbCK0U5OB,Richard Kiley,23
8115,8700,"['epic doom', 'nwothm', 'swedish doom metal']",2O1JmZHgbLq9ttqx0AqjVm,Sorcerer,29
8116,2915,"['acid jazz', 'british jazz']",6e6FiOOuM4VotvYcIdAtXn,Snowboy,27
8117,19,[],1kInNb813DsqBOR40Sg1Ih,Nath Lue,37
8118,4,['drama'],29hfF6r3kGGy5EMhqPLwPx,Tim Kazurinsky,0
8119,2013,"['classic icelandic pop', 'icelandic pop']",0PpNdAPMwg8OJTiNDYBDFp,Laddi,39
8120,1008,['swedish jazz'],5QTnzfBSxTHso17Gtfauqt,Niklas Lind,23
8121,470,['alternative americana'],0CHV7SrZP8o2nVtg8GCaOk,Pauline Andrès,26
8122,35172,['moombahton'],1lEBJGJgdoevi1Clv9CqLT,Branko,47
8123,7,[],65IJPn3wYi35Qpov4MXcFr,Joseph Alphane,50
8124,1999,['background music'],4xahRLuZzobrHSZMsJFtyC,Moon Laika,51
8125,86,[],5pz29QltutJnbsaEA6nVCI,Charles Mitchell,29
8126,8024,"['contemporary vocal jazz', 'vocal jazz']",6xU3elxz1hWVmeToFlgB0v,Ruth Cameron,34
8127,2324,"['arab trap', 'traprun']",0jkgNCEAyUXUD4u8nO6olG,Lucha,46
8128,728373,"['blues rock', 'electric blues', 'funk', 'modern alternative rock', 'modern blues rock', 'rock', 'soul blues', 'texas blues']",01aC2ikO4Xgb2LUpf9JfKp,Gary Clark Jr.,67
8129,58750,"['environmental', 'sleep']",5nSGBmlgUdqWNExnOX8VtV,Rain Sounds,72
8130,242,['lo-fi beats'],7JtjqVMOUr4hbaYRVQevHq,strøget,44
8131,17767,"['classic soul', 'motown', 'quiet storm', 'southern soul']",6Dpx8fRtNa9CEORHIiBQTG,Lamont Dozier,32
8132,1954,"['canadian country', 'canadian singer-songwriter', 'manitoba country', 'manitoba indie']",596XrMi1b7txL6jMiyb1yk,Del Barber,21
8133,32593,['rock alternatif francais'],1FmnkGJ5KDt1eCHJQVyAbk,Shake Shake Go,48
8134,13422,"['belgian hip hop', 'belgian pop']",7nG93Qrraq1TbXn8SqlzTd,TheColorGrey,42
8135,1090,[],1xa2WEiNM8U3bIwpDPWMLC,JOMALU,52
8136,64745,['opm'],0t7vWPRBcVv4xBEHPZHSWA,Sitti,51
8137,143519,"['chanson', 'french pop', 'nouvelle chanson francaise']",4zxH2Yu5AvPNRdEDBz120D,Véronique Sanson,56
8138,2884,['musica andorra'],5x6OZlUVGFX4F1QHJCgysn,Dan McKie,33
8139,165,[],1uMowT5YqJIkKcYnwVLpru,Fallenius,8
8140,37490,"['classic italian pop', 'swing italiano']",2OZgYaqlFRoRyycKkIvkSa,Fred Buscaglione,43
8141,3968,"['japanese prog', 'japanese psychedelic']",0trgWsuHEMtyAtHPW8SZKq,Far East Family Band,14
8142,198411,"['alternative emo', 'anthem emo', 'easycore', 'emo', 'melodic hardcore', 'new england emo', 'pop punk', 'screamo', 'worcester ma indie']",0qqxspZOkbN00bu6DaRIrn,Four Year Strong,55
8143,3837,['irish electronic'],29MTNlaVntQaQiDyj8KGwx,Obskür,51
8144,661,['glasgow indie'],13oT5nhGbDXOkAdWRbdnfE,Fiendz YT,16
8145,46,['focus beats'],0IHEtl5vYHC7KTNBstRMwt,Hayjee,25
8146,88491,"['ccm', 'christian music', 'roots worship', 'worship']",6MYKRhEIKscR8qdGlvpk9y,Sovereign Grace Music,60
8147,568,[],15vYEF4FB0Urzzt1Fdv4xC,Kids Hit Masters,6
8148,15455,['nu gaze'],6nWFpsxlVUMJW6epD1DAan,Hooray For Earth,27
8149,4709,"['afropop', 'nigerian pop']",5jW1p6bav4DYihIHewKBCq,Yung L,47
8150,108254,"['celtic', 'celtic rock', 'irish folk', 'irish pub song']",6wXjctGBzxkT0ghwfQ8FC0,The High Kings,57
8151,2383,[],3U1caC0cdwaoCO94Kj38C7,Mackelli,26
8152,30345,"['canadian garage rock', 'garage rock', 'garage rock revival', 'modern alternative rock', 'modern blues rock', 'punk blues', 'vancouver indie']",2gbOUPIhea9nrCmAeZBgpo,The Pack a.d.,41
8153,328074,"['adult standards', 'easy listening']",6ZjFtWeHP9XN7FeKSUe80S,Bing Crosby,83
8154,211,[],4E45CwUldLoCJeIzD2rCT8,Jo Below,20
8155,6420,['chill out'],0sLb0ouettR8lDLnEgCSVK,Living Room,54
8156,7683,"['american folk revival', 'appalachian folk', 'banjo', 'old-time', 'traditional blues', 'traditional folk', 'vintage country folk']",2NwYS5UK1AbaTljDWp4uh0,Dock Boggs,24
8157,11636,[],2aBdKyqYmbMAxMFCujJSqw,Shilpa Ray,31
8158,11133,"['dark black metal', 'death metal', 'swedish death metal']",0D5ly26kWmFNj6cbzIpJn7,LIK,36
8159,12160,['alabama rap'],3ZkPinm0JEOq2rxTGQvO0b,DaDa1k,47
8160,689,[],7gWmjYSqrYyY3h2ATvP87g,Aktive,21
8161,805,['nwobhm'],0LRGRmVKnmhwnmAWWTxn8Z,Savage,14
8162,25414,['pop soul'],4c4aEmXU6Hx95REbIZ3S82,Rozzi,44
8163,368323,"['modern ska punk', 'pop punk', 'punk', 'ska', 'ska punk', 'skate punk', 'socal pop punk']",3bXhZFreBJF4QDUUiMmtZW,Reel Big Fish,58
8164,88,['mexican classical'],1tqHIDp1iosh8g3WWuRr63,Juan Trigos,7
8165,4251,[],6MiWYUZOD7VJbJNSx8nUNW,1000volts,39
8166,12203,"['red dirt', 'texas country']",34J7mIMU9nyg5px9m3ur88,Triston Marez,45
8167,2624,['latintronica'],1kBj1OQBW8iSmYbxIIQgcA,Quixosis,25
8168,319,[],5JWgecCccFyD5g2LJyfuIg,Carole Boyd,15
8169,435640,"['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'roots worship', 'uk worship', 'world worship', 'worship']",0bz9hDpUbAw5JElgEiuIYZ,Matt Redman,61
8170,78567,[],1PJVVIeS5Wu0wbZDhtC0Ht,Grace Potter,55
8171,394463,"['bossa nova', 'mpb', 'samba', 'tropicalia']",1b8kpp4DUwt1hWaxTiWQhD,Gal Costa,62
8172,76102,"['art rock', 'blues rock', 'british blues', 'british invasion', 'bubblegum pop', 'classic garage rock', 'classic rock', 'classic uk pop', 'country rock', 'experimental', 'folk rock', 'freakbeat', 'merseybeat', 'protopunk', 'psychedelic rock', 'pub rock']",5U16QlMnlSAhkQxBZpLyLO,The Pretty Things,41
8173,96345,"['k-indie', 'k-pop', 'korean pop']",6a3Mfrn2XBR1DfPg1QGa1d,Standing Egg,52
8174,315,"['indie hip hop', 'toronto rap']",6AEPN1M8O6RzXf7YfFxnhj,POLLOMADEiT,23
8175,159243,['lo-fi beats'],59KX7XUUgAOOo5IyDjca0T,Verzache,67
8176,49695,['metalcore'],6o8sDniHcZPM1SixvjKiYS,Novelists FR,49
8177,1736,"['smooth jazz', 'smooth saxophone']",5xKKWBUG5WC7q5ru3a37q0,LeBron,28
8178,9044,"['boy band', 'bubblegum dance']",0dDu6O5p75C61LJIKeDZ5D,Point Break,17
8179,541,['austin singer-songwriter'],5mgASfRlHMBB97OZRD0bmC,Daisy O'Connor,17
8180,592,[],5xdkKmWYZOF6IlzJWcs97q,Jaido P,24
8181,829,['focus'],3VHBfS16hX93D0BLGwraUz,Václav Slezák,54
8182,30,['chill out'],7cLCbn7Wsch3YIHbIOzg8c,D.A.I.N,26
8183,2108,['modern southern rock'],7ho0qX1GkESi1hOHkECWk3,Stacie Collins,12
8184,1983,[],1Zgn8DDi8ema6uKufbQOdG,Brian Casey,48
8185,20558,"['contrabass', 'progressive bluegrass']",7jkhwa4XMe9XSt1r0AWNqD,Edgar Meyer,53
8186,7761,['neo soul'],44XhJ4fcKrMzrVr6WpF69R,Ntjam Rosie,38
8187,1707,"['calming instrumental', 'piano cover']",7aHv2HgCuDTe3VU99UWkLm,Rita May,55
8188,2209,['footwork'],5ifmtTvKK5Pfk6K1b0eHZm,Kush Jones,23
8189,1053868,"['dance pop', 'pop', 'pop dance', 'post-teen pop', 'talent show', 'tropical house', 'uk pop']",7nDsS0l5ZAzMedVRKPP8F1,Ella Henderson,71
8190,93133,"['crossover thrash', 'death metal', 'german metal', 'german thrash metal', 'metal', 'new wave of thrash metal', 'old school thrash', 'speed metal', 'thrash metal']",0lKpKsvjBKLUeyVIAPHUy1,Tankard,38
8191,7366,"['swedish gangsta rap', 'swedish hip hop', 'swedish trap', 'swedish trap pop']",0Q5gLNKbp5mpfEvquAaHCl,Owen,57
8192,87438,"['disco', 'post-disco', 'quiet storm', 'urban contemporary']",0uMy5ZKVPBHauBYTTfCojq,Melba Moore,44
8193,22769,"['acoustic pop', 'folk-pop', 'new americana']",35VpsbV6V2NdfTeNZEbKfc,Jill Andrews,49
8194,323101,"['indie folk', 'vapor soul']",2KjAo6wVc9d2WcxdxSArpV,RY X,67
8195,1581,[],2VSHKHBTiXWplO8lxcnUC9,GAYLE,30
8196,207961,"['bossa nova', 'brazilian rock', 'mpb', 'psicodelia brasileira', 'psychedelic rock', 'tropicalia']",5C0gCCG8N5Dh5dZytIgzLX,Os Mutantes,51
8197,173,['hardstyle'],0HwP4jjp6Wb1PuljkT8wJh,Lynx,20
8198,265800,"['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'christian pop', 'christian rock', 'worship']",6Le23Aqwqi28fQUzfv4dHY,Building 429,52
8199,23357,['alternative r&b'],1n8hLoV90OhFCYXLtCD659,Deaton Chris Anthony,51
8200,5512,['relaxative'],72qByvYD0AYmKVzM2KzkyF,Martin Jacoby,44
8201,55,['background music'],3boXA17PQlju7JHXMHO5xA,Silo Silo,39
8202,192,[],6PE8Ppk9H0TScbZEoLD0z1,Kaua Correia,51
8203,5286,"['early reggae', 'lovers rock', 'rock steady']",3rZYrTkyrwz1CiW09bfLE2,Hortense Ellis,26
8204,17,['calming instrumental'],1LUTewDZjAIhrRTDYaQTmt,Isabella Williamson,52
8205,2933,[],08YadB7oKIN5eIRT7y6xLN,Stephanie McKay,33
8206,13466,['modern dream pop'],5fN7QZumpTbySswZyiWKXn,Papercuts,29
8207,142919,"['alternative r&b', 'chill r&b', 'indie r&b', 'nyc pop', 'pop', 'vapor soul']",6iWuBN32BqCJAeXW6o3nil,Cautious Clay,65
8208,164161,"['electropop', 'indie electropop', 'indie poptimism', 'la pop', 'vapor soul']",2zmrsXMHxagFz6vI2cD7r6,Ella Vos,57
8209,901,['outsider house'],7gAih0l51IrX04F2wKSR4L,Ukkonen,21
8210,14106,"['bubblegum pop', 'classic garage rock', 'folk rock', 'freakbeat', 'psychedelic rock']",2rUmEpDSHKMhamwClclHs5,The Lemon Pipers,35
8211,219735,"['bass trap', 'dubstep', 'edm', 'electro house', 'electronic trap', 'future bass', 'pop edm', 'vapor twitch']",1HQGhla3VNj1dBmKTtVT2t,Ookay,56
8212,34749,"['rock-and-roll', 'rockabilly']",7lKaTIgVek1R2lqpCulQmq,Gene Vincent & His Blue Caps,41
8213,31690,"['canadian folk', 'indie quebecois']",4YsjYDobnm0mf2tB4I9Zya,Lisa LeBlanc,40
8214,272383,"['blues', 'blues rock', 'british blues', 'british invasion', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'modern blues', 'psychedelic rock', 'rock']",2ScuQMRWThcifBRIvNDFDC,John Mayall & The Bluesbreakers,50
8215,66,[],4cXpLewkdAZrkkFmV1Y57i,M,0
